"title","subtitle","link","pubDate","duration","Kapitel_Start","Kapitel_Titel"
"LdN021 Lage live, Attentate in Deutschland, Wikileaks dreht frei, jetzt: Sommerpause","Liebe Freundinnen und Freunde der Lage der Nation,

mit dieser Folge gibt's den Mitschnitt der ""Lage live"", unserem ersten Podcast mit Publikum.","https://lagedernation.org/2016/07/30/ldn021-lage-live-attentate-in-deutschland-wikileaks-dreht-frei-jetzt-sommerpause/","Sat, 30 Jul 2016 13:33:00 +0000","01:31:14","01:23:33.224","Kurzmeldungen: Clinton - Grüne klauen Stimmen"
"LdN021 Lage live, Attentate in Deutschland, Wikileaks dreht frei, jetzt: Sommerpause","Liebe Freundinnen und Freunde der Lage der Nation,

mit dieser Folge gibt's den Mitschnitt der ""Lage live"", unserem ersten Podcast mit Publikum.","https://lagedernation.org/2016/07/30/ldn021-lage-live-attentate-in-deutschland-wikileaks-dreht-frei-jetzt-sommerpause/","Sat, 30 Jul 2016 13:33:00 +0000","01:31:14","01:25:33.403","Kurzmeldungen: Türkei - Erdogans Bratwurst"
"LdN021 Lage live, Attentate in Deutschland, Wikileaks dreht frei, jetzt: Sommerpause","Liebe Freundinnen und Freunde der Lage der Nation,

mit dieser Folge gibt's den Mitschnitt der ""Lage live"", unserem ersten Podcast mit Publikum.","https://lagedernation.org/2016/07/30/ldn021-lage-live-attentate-in-deutschland-wikileaks-dreht-frei-jetzt-sommerpause/","Sat, 30 Jul 2016 13:33:00 +0000","01:31:14","01:28:12.585","Feedback: E-Auto-Prämie in China"
"LdN021 Lage live, Attentate in Deutschland, Wikileaks dreht frei, jetzt: Sommerpause","Liebe Freundinnen und Freunde der Lage der Nation,

mit dieser Folge gibt's den Mitschnitt der ""Lage live"", unserem ersten Podcast mit Publikum.","https://lagedernation.org/2016/07/30/ldn021-lage-live-attentate-in-deutschland-wikileaks-dreht-frei-jetzt-sommerpause/","Sat, 30 Jul 2016 13:33:00 +0000","01:31:14","01:28:40.648","Ausklang: Sommerpause bis September"
"LdN020 “Reichstagsbrand in Ankara”, Amok in Nizza und Würzburg, Trumps verhagelte Krönung","Liebe Freundinnen und Freunde der Lage der Nation,

sorry vorab: Leider haben erst nach der Aufnahme gemerkt, dass es ein Problem mit dem USB-Audio-Treiber von Phil Macs gab, sodass in dieser Folge leider hier und da Störgeräusche auftauchen.","https://lagedernation.org/2016/07/21/ldn020-reichstagsbrand-in-ankara-amok-in-nizza-und-wuerzburg-trumps-verhagelte-kroenung/","Thu, 21 Jul 2016 17:44:59 +0000","01:20:44","00:00:00.000","Einleitung"
"LdN020 “Reichstagsbrand in Ankara”, Amok in Nizza und Würzburg, Trumps verhagelte Krönung","Liebe Freundinnen und Freunde der Lage der Nation,

sorry vorab: Leider haben erst nach der Aufnahme gemerkt, dass es ein Problem mit dem USB-Audio-Treiber von Phil Macs gab, sodass in dieser Folge leider hier und da Störgeräusche auftauchen.","https://lagedernation.org/2016/07/21/ldn020-reichstagsbrand-in-ankara-amok-in-nizza-und-wuerzburg-trumps-verhagelte-kroenung/","Thu, 21 Jul 2016 17:44:59 +0000","01:20:44","00:01:01.042","Hausmitteilungen: Lage Live"
"LdN020 “Reichstagsbrand in Ankara”, Amok in Nizza und Würzburg, Trumps verhagelte Krönung","Liebe Freundinnen und Freunde der Lage der Nation,

sorry vorab: Leider haben erst nach der Aufnahme gemerkt, dass es ein Problem mit dem USB-Audio-Treiber von Phil Macs gab, sodass in dieser Folge leider hier und da Störgeräusche auftauchen.","https://lagedernation.org/2016/07/21/ldn020-reichstagsbrand-in-ankara-amok-in-nizza-und-wuerzburg-trumps-verhagelte-kroenung/","Thu, 21 Jul 2016 17:44:59 +0000","01:20:44","00:03:45.494","Hausmitteilungen: Amazon Link"
"LdN020 “Reichstagsbrand in Ankara”, Amok in Nizza und Würzburg, Trumps verhagelte Krönung","Liebe Freundinnen und Freunde der Lage der Nation,

sorry vorab: Leider haben erst nach der Aufnahme gemerkt, dass es ein Problem mit dem USB-Audio-Treiber von Phil Macs gab, sodass in dieser Folge leider hier und da Störgeräusche auftauchen.","https://lagedernation.org/2016/07/21/ldn020-reichstagsbrand-in-ankara-amok-in-nizza-und-wuerzburg-trumps-verhagelte-kroenung/","Thu, 21 Jul 2016 17:44:59 +0000","01:20:44","00:04:15.629","Hausmitteilungen: Spenden-Link in den Shownotes"
"LdN020 “Reichstagsbrand in Ankara”, Amok in Nizza und Würzburg, Trumps verhagelte Krönung","Liebe Freundinnen und Freunde der Lage der Nation,

sorry vorab: Leider haben erst nach der Aufnahme gemerkt, dass es ein Problem mit dem USB-Audio-Treiber von Phil Macs gab, sodass in dieser Folge leider hier und da Störgeräusche auftauchen.","https://lagedernation.org/2016/07/21/ldn020-reichstagsbrand-in-ankara-amok-in-nizza-und-wuerzburg-trumps-verhagelte-kroenung/","Thu, 21 Jul 2016 17:44:59 +0000","01:20:44","00:05:15.899","Putsch in der Türkei"
"LdN020 “Reichstagsbrand in Ankara”, Amok in Nizza und Würzburg, Trumps verhagelte Krönung","Liebe Freundinnen und Freunde der Lage der Nation,

sorry vorab: Leider haben erst nach der Aufnahme gemerkt, dass es ein Problem mit dem USB-Audio-Treiber von Phil Macs gab, sodass in dieser Folge leider hier und da Störgeräusche auftauchen.","https://lagedernation.org/2016/07/21/ldn020-reichstagsbrand-in-ankara-amok-in-nizza-und-wuerzburg-trumps-verhagelte-kroenung/","Thu, 21 Jul 2016 17:44:59 +0000","01:20:44","00:11:47.117","Putsch in der Türkei: Interview Hasnain Kazim"
"LdN020 “Reichstagsbrand in Ankara”, Amok in Nizza und Würzburg, Trumps verhagelte Krönung","Liebe Freundinnen und Freunde der Lage der Nation,

sorry vorab: Leider haben erst nach der Aufnahme gemerkt, dass es ein Problem mit dem USB-Audio-Treiber von Phil Macs gab, sodass in dieser Folge leider hier und da Störgeräusche auftauchen.","https://lagedernation.org/2016/07/21/ldn020-reichstagsbrand-in-ankara-amok-in-nizza-und-wuerzburg-trumps-verhagelte-kroenung/","Thu, 21 Jul 2016 17:44:59 +0000","01:20:44","00:26:34.466","Putsch in der Türkei: Nachbetrachtung"
"LdN020 “Reichstagsbrand in Ankara”, Amok in Nizza und Würzburg, Trumps verhagelte Krönung","Liebe Freundinnen und Freunde der Lage der Nation,

sorry vorab: Leider haben erst nach der Aufnahme gemerkt, dass es ein Problem mit dem USB-Audio-Treiber von Phil Macs gab, sodass in dieser Folge leider hier und da Störgeräusche auftauchen.","https://lagedernation.org/2016/07/21/ldn020-reichstagsbrand-in-ankara-amok-in-nizza-und-wuerzburg-trumps-verhagelte-kroenung/","Thu, 21 Jul 2016 17:44:59 +0000","01:20:44","00:30:36.766","Putsch in der Türkei: Rolle der EU"
"LdN020 “Reichstagsbrand in Ankara”, Amok in Nizza und Würzburg, Trumps verhagelte Krönung","Liebe Freundinnen und Freunde der Lage der Nation,

sorry vorab: Leider haben erst nach der Aufnahme gemerkt, dass es ein Problem mit dem USB-Audio-Treiber von Phil Macs gab, sodass in dieser Folge leider hier und da Störgeräusche auftauchen.","https://lagedernation.org/2016/07/21/ldn020-reichstagsbrand-in-ankara-amok-in-nizza-und-wuerzburg-trumps-verhagelte-kroenung/","Thu, 21 Jul 2016 17:44:59 +0000","01:20:44","00:34:34.037","Putsch in der Türkei: Vorbild Russland"
"LdN020 “Reichstagsbrand in Ankara”, Amok in Nizza und Würzburg, Trumps verhagelte Krönung","Liebe Freundinnen und Freunde der Lage der Nation,

sorry vorab: Leider haben erst nach der Aufnahme gemerkt, dass es ein Problem mit dem USB-Audio-Treiber von Phil Macs gab, sodass in dieser Folge leider hier und da Störgeräusche auftauchen.","https://lagedernation.org/2016/07/21/ldn020-reichstagsbrand-in-ankara-amok-in-nizza-und-wuerzburg-trumps-verhagelte-kroenung/","Thu, 21 Jul 2016 17:44:59 +0000","01:20:44","00:38:20.625","Amoklauf in Würzburg"
"LdN020 “Reichstagsbrand in Ankara”, Amok in Nizza und Würzburg, Trumps verhagelte Krönung","Liebe Freundinnen und Freunde der Lage der Nation,

sorry vorab: Leider haben erst nach der Aufnahme gemerkt, dass es ein Problem mit dem USB-Audio-Treiber von Phil Macs gab, sodass in dieser Folge leider hier und da Störgeräusche auftauchen.","https://lagedernation.org/2016/07/21/ldn020-reichstagsbrand-in-ankara-amok-in-nizza-und-wuerzburg-trumps-verhagelte-kroenung/","Thu, 21 Jul 2016 17:44:59 +0000","01:20:44","00:38:52.910","Amoklauf in Würzburg: Der Täter"
"LdN020 “Reichstagsbrand in Ankara”, Amok in Nizza und Würzburg, Trumps verhagelte Krönung","Liebe Freundinnen und Freunde der Lage der Nation,

sorry vorab: Leider haben erst nach der Aufnahme gemerkt, dass es ein Problem mit dem USB-Audio-Treiber von Phil Macs gab, sodass in dieser Folge leider hier und da Störgeräusche auftauchen.","https://lagedernation.org/2016/07/21/ldn020-reichstagsbrand-in-ankara-amok-in-nizza-und-wuerzburg-trumps-verhagelte-kroenung/","Thu, 21 Jul 2016 17:44:59 +0000","01:20:44","00:39:37.897","Amoklauf in Würzburg: Unbegleitete minderjährige Flüchtlinge"
"LdN020 “Reichstagsbrand in Ankara”, Amok in Nizza und Würzburg, Trumps verhagelte Krönung","Liebe Freundinnen und Freunde der Lage der Nation,

sorry vorab: Leider haben erst nach der Aufnahme gemerkt, dass es ein Problem mit dem USB-Audio-Treiber von Phil Macs gab, sodass in dieser Folge leider hier und da Störgeräusche auftauchen.","https://lagedernation.org/2016/07/21/ldn020-reichstagsbrand-in-ankara-amok-in-nizza-und-wuerzburg-trumps-verhagelte-kroenung/","Thu, 21 Jul 2016 17:44:59 +0000","01:20:44","00:39:42.810","Amoklauf in Würzburg: Unbegleitete minderjährige Flüchtlinge: Gespräch mit Betreuer"
"LdN020 “Reichstagsbrand in Ankara”, Amok in Nizza und Würzburg, Trumps verhagelte Krönung","Liebe Freundinnen und Freunde der Lage der Nation,

sorry vorab: Leider haben erst nach der Aufnahme gemerkt, dass es ein Problem mit dem USB-Audio-Treiber von Phil Macs gab, sodass in dieser Folge leider hier und da Störgeräusche auftauchen.","https://lagedernation.org/2016/07/21/ldn020-reichstagsbrand-in-ankara-amok-in-nizza-und-wuerzburg-trumps-verhagelte-kroenung/","Thu, 21 Jul 2016 17:44:59 +0000","01:20:44","00:44:00.652","Amoklauf in Würzburg: Der Täter und Religion"
"LdN020 “Reichstagsbrand in Ankara”, Amok in Nizza und Würzburg, Trumps verhagelte Krönung","Liebe Freundinnen und Freunde der Lage der Nation,

sorry vorab: Leider haben erst nach der Aufnahme gemerkt, dass es ein Problem mit dem USB-Audio-Treiber von Phil Macs gab, sodass in dieser Folge leider hier und da Störgeräusche auftauchen.","https://lagedernation.org/2016/07/21/ldn020-reichstagsbrand-in-ankara-amok-in-nizza-und-wuerzburg-trumps-verhagelte-kroenung/","Thu, 21 Jul 2016 17:44:59 +0000","01:20:44","00:46:55.345","Amoklauf in Würzburg: Polizei erschießt ihn - warum?"
"LdN020 “Reichstagsbrand in Ankara”, Amok in Nizza und Würzburg, Trumps verhagelte Krönung","Liebe Freundinnen und Freunde der Lage der Nation,

sorry vorab: Leider haben erst nach der Aufnahme gemerkt, dass es ein Problem mit dem USB-Audio-Treiber von Phil Macs gab, sodass in dieser Folge leider hier und da Störgeräusche auftauchen.","https://lagedernation.org/2016/07/21/ldn020-reichstagsbrand-in-ankara-amok-in-nizza-und-wuerzburg-trumps-verhagelte-kroenung/","Thu, 21 Jul 2016 17:44:59 +0000","01:20:44","00:52:02.714","Amoklauf in Würzburg: Was kann man gegen ""einsame Wölfe"" machen?"
"LdN020 “Reichstagsbrand in Ankara”, Amok in Nizza und Würzburg, Trumps verhagelte Krönung","Liebe Freundinnen und Freunde der Lage der Nation,

sorry vorab: Leider haben erst nach der Aufnahme gemerkt, dass es ein Problem mit dem USB-Audio-Treiber von Phil Macs gab, sodass in dieser Folge leider hier und da Störgeräusche auftauchen.","https://lagedernation.org/2016/07/21/ldn020-reichstagsbrand-in-ankara-amok-in-nizza-und-wuerzburg-trumps-verhagelte-kroenung/","Thu, 21 Jul 2016 17:44:59 +0000","01:20:44","00:52:19.227","Nizza"
"LdN020 “Reichstagsbrand in Ankara”, Amok in Nizza und Würzburg, Trumps verhagelte Krönung","Liebe Freundinnen und Freunde der Lage der Nation,

sorry vorab: Leider haben erst nach der Aufnahme gemerkt, dass es ein Problem mit dem USB-Audio-Treiber von Phil Macs gab, sodass in dieser Folge leider hier und da Störgeräusche auftauchen.","https://lagedernation.org/2016/07/21/ldn020-reichstagsbrand-in-ankara-amok-in-nizza-und-wuerzburg-trumps-verhagelte-kroenung/","Thu, 21 Jul 2016 17:44:59 +0000","01:20:44","00:52:44.354","Nizza: 14. Juli Feierlichkeiten"
"LdN020 “Reichstagsbrand in Ankara”, Amok in Nizza und Würzburg, Trumps verhagelte Krönung","Liebe Freundinnen und Freunde der Lage der Nation,

sorry vorab: Leider haben erst nach der Aufnahme gemerkt, dass es ein Problem mit dem USB-Audio-Treiber von Phil Macs gab, sodass in dieser Folge leider hier und da Störgeräusche auftauchen.","https://lagedernation.org/2016/07/21/ldn020-reichstagsbrand-in-ankara-amok-in-nizza-und-wuerzburg-trumps-verhagelte-kroenung/","Thu, 21 Jul 2016 17:44:59 +0000","01:20:44","00:54:12.291","Nizza: Der Täter"
"LdN020 “Reichstagsbrand in Ankara”, Amok in Nizza und Würzburg, Trumps verhagelte Krönung","Liebe Freundinnen und Freunde der Lage der Nation,

sorry vorab: Leider haben erst nach der Aufnahme gemerkt, dass es ein Problem mit dem USB-Audio-Treiber von Phil Macs gab, sodass in dieser Folge leider hier und da Störgeräusche auftauchen.","https://lagedernation.org/2016/07/21/ldn020-reichstagsbrand-in-ankara-amok-in-nizza-und-wuerzburg-trumps-verhagelte-kroenung/","Thu, 21 Jul 2016 17:44:59 +0000","01:20:44","00:57:00.368","Nizza: Hat-der-Islam-ein-Gewaltproblem-Debatte"
"LdN020 “Reichstagsbrand in Ankara”, Amok in Nizza und Würzburg, Trumps verhagelte Krönung","Liebe Freundinnen und Freunde der Lage der Nation,

sorry vorab: Leider haben erst nach der Aufnahme gemerkt, dass es ein Problem mit dem USB-Audio-Treiber von Phil Macs gab, sodass in dieser Folge leider hier und da Störgeräusche auftauchen.","https://lagedernation.org/2016/07/21/ldn020-reichstagsbrand-in-ankara-amok-in-nizza-und-wuerzburg-trumps-verhagelte-kroenung/","Thu, 21 Jul 2016 17:44:59 +0000","01:20:44","00:58:48.989","Nizza: Wie soll Gesellschaft reagieren?"
"LdN020 “Reichstagsbrand in Ankara”, Amok in Nizza und Würzburg, Trumps verhagelte Krönung","Liebe Freundinnen und Freunde der Lage der Nation,

sorry vorab: Leider haben erst nach der Aufnahme gemerkt, dass es ein Problem mit dem USB-Audio-Treiber von Phil Macs gab, sodass in dieser Folge leider hier und da Störgeräusche auftauchen.","https://lagedernation.org/2016/07/21/ldn020-reichstagsbrand-in-ankara-amok-in-nizza-und-wuerzburg-trumps-verhagelte-kroenung/","Thu, 21 Jul 2016 17:44:59 +0000","01:20:44","01:03:12.389","Trump ist Kandidat"
"LdN020 “Reichstagsbrand in Ankara”, Amok in Nizza und Würzburg, Trumps verhagelte Krönung","Liebe Freundinnen und Freunde der Lage der Nation,

sorry vorab: Leider haben erst nach der Aufnahme gemerkt, dass es ein Problem mit dem USB-Audio-Treiber von Phil Macs gab, sodass in dieser Folge leider hier und da Störgeräusche auftauchen.","https://lagedernation.org/2016/07/21/ldn020-reichstagsbrand-in-ankara-amok-in-nizza-und-wuerzburg-trumps-verhagelte-kroenung/","Thu, 21 Jul 2016 17:44:59 +0000","01:20:44","01:03:51.840","Trump ist Kandidat: Und keiner will reden"
"LdN020 “Reichstagsbrand in Ankara”, Amok in Nizza und Würzburg, Trumps verhagelte Krönung","Liebe Freundinnen und Freunde der Lage der Nation,

sorry vorab: Leider haben erst nach der Aufnahme gemerkt, dass es ein Problem mit dem USB-Audio-Treiber von Phil Macs gab, sodass in dieser Folge leider hier und da Störgeräusche auftauchen.","https://lagedernation.org/2016/07/21/ldn020-reichstagsbrand-in-ankara-amok-in-nizza-und-wuerzburg-trumps-verhagelte-kroenung/","Thu, 21 Jul 2016 17:44:59 +0000","01:20:44","01:04:37.627","Trump ist Kandidat: Ted Cruz hat gesprochen"
"LdN020 “Reichstagsbrand in Ankara”, Amok in Nizza und Würzburg, Trumps verhagelte Krönung","Liebe Freundinnen und Freunde der Lage der Nation,

sorry vorab: Leider haben erst nach der Aufnahme gemerkt, dass es ein Problem mit dem USB-Audio-Treiber von Phil Macs gab, sodass in dieser Folge leider hier und da Störgeräusche auftauchen.","https://lagedernation.org/2016/07/21/ldn020-reichstagsbrand-in-ankara-amok-in-nizza-und-wuerzburg-trumps-verhagelte-kroenung/","Thu, 21 Jul 2016 17:44:59 +0000","01:20:44","01:08:30.321","Trump ist Kandidat: Alternative Medien über die Krönung"
"LdN020 “Reichstagsbrand in Ankara”, Amok in Nizza und Würzburg, Trumps verhagelte Krönung","Liebe Freundinnen und Freunde der Lage der Nation,

sorry vorab: Leider haben erst nach der Aufnahme gemerkt, dass es ein Problem mit dem USB-Audio-Treiber von Phil Macs gab, sodass in dieser Folge leider hier und da Störgeräusche auftauchen.","https://lagedernation.org/2016/07/21/ldn020-reichstagsbrand-in-ankara-amok-in-nizza-und-wuerzburg-trumps-verhagelte-kroenung/","Thu, 21 Jul 2016 17:44:59 +0000","01:20:44","01:10:36.506","Feedback: Diskussion um Interview mit Raul Krauthausen"
"LdN020 “Reichstagsbrand in Ankara”, Amok in Nizza und Würzburg, Trumps verhagelte Krönung","Liebe Freundinnen und Freunde der Lage der Nation,

sorry vorab: Leider haben erst nach der Aufnahme gemerkt, dass es ein Problem mit dem USB-Audio-Treiber von Phil Macs gab, sodass in dieser Folge leider hier und da Störgeräusche auftauchen.","https://lagedernation.org/2016/07/21/ldn020-reichstagsbrand-in-ankara-amok-in-nizza-und-wuerzburg-trumps-verhagelte-kroenung/","Thu, 21 Jul 2016 17:44:59 +0000","01:20:44","01:14:17.143","Ausklang"
"LdN019 Kein Nizza, Brexit, Ulf in Brüssel, Teilhabegesetz & News","Hallo zusammen!

Wir mussten diese Sendung schon am Donnerstag aufnehmen, konnten daher nicht auf den Anschlag in Nizza eingehen. Dazu dann mehr in den nächsten Woche.","https://lagedernation.org/2016/07/15/ldn019-kein-nizza-brexit-ulf-in-bruessel-teilhabegesetz-news/","Fri, 15 Jul 2016 15:03:59 +0000","01:30:27","00:00:00.000","Ansage zu Nizza"
"LdN019 Kein Nizza, Brexit, Ulf in Brüssel, Teilhabegesetz & News","Hallo zusammen!

Wir mussten diese Sendung schon am Donnerstag aufnehmen, konnten daher nicht auf den Anschlag in Nizza eingehen. Dazu dann mehr in den nächsten Woche.","https://lagedernation.org/2016/07/15/ldn019-kein-nizza-brexit-ulf-in-bruessel-teilhabegesetz-news/","Fri, 15 Jul 2016 15:03:59 +0000","01:30:27","00:00:21.784","Begrüßung"
"LdN019 Kein Nizza, Brexit, Ulf in Brüssel, Teilhabegesetz & News","Hallo zusammen!

Wir mussten diese Sendung schon am Donnerstag aufnehmen, konnten daher nicht auf den Anschlag in Nizza eingehen. Dazu dann mehr in den nächsten Woche.","https://lagedernation.org/2016/07/15/ldn019-kein-nizza-brexit-ulf-in-bruessel-teilhabegesetz-news/","Fri, 15 Jul 2016 15:03:59 +0000","01:30:27","00:00:36.998","Brexit: Cameron singt"
"LdN019 Kein Nizza, Brexit, Ulf in Brüssel, Teilhabegesetz & News","Hallo zusammen!

Wir mussten diese Sendung schon am Donnerstag aufnehmen, konnten daher nicht auf den Anschlag in Nizza eingehen. Dazu dann mehr in den nächsten Woche.","https://lagedernation.org/2016/07/15/ldn019-kein-nizza-brexit-ulf-in-bruessel-teilhabegesetz-news/","Fri, 15 Jul 2016 15:03:59 +0000","01:30:27","00:02:04.991","Brexit: Neue Premierministerin"
"LdN019 Kein Nizza, Brexit, Ulf in Brüssel, Teilhabegesetz & News","Hallo zusammen!

Wir mussten diese Sendung schon am Donnerstag aufnehmen, konnten daher nicht auf den Anschlag in Nizza eingehen. Dazu dann mehr in den nächsten Woche.","https://lagedernation.org/2016/07/15/ldn019-kein-nizza-brexit-ulf-in-bruessel-teilhabegesetz-news/","Fri, 15 Jul 2016 15:03:59 +0000","01:30:27","00:02:09.487","Brexit: Boris Johnson ist Aussenminister"
"LdN019 Kein Nizza, Brexit, Ulf in Brüssel, Teilhabegesetz & News","Hallo zusammen!

Wir mussten diese Sendung schon am Donnerstag aufnehmen, konnten daher nicht auf den Anschlag in Nizza eingehen. Dazu dann mehr in den nächsten Woche.","https://lagedernation.org/2016/07/15/ldn019-kein-nizza-brexit-ulf-in-bruessel-teilhabegesetz-news/","Fri, 15 Jul 2016 15:03:59 +0000","01:30:27","00:05:14.241","Brexit: Sony Kapoor glaubt nicht recht an Brexit"
"LdN019 Kein Nizza, Brexit, Ulf in Brüssel, Teilhabegesetz & News","Hallo zusammen!

Wir mussten diese Sendung schon am Donnerstag aufnehmen, konnten daher nicht auf den Anschlag in Nizza eingehen. Dazu dann mehr in den nächsten Woche.","https://lagedernation.org/2016/07/15/ldn019-kein-nizza-brexit-ulf-in-bruessel-teilhabegesetz-news/","Fri, 15 Jul 2016 15:03:59 +0000","01:30:27","00:05:48.867","Brexit: Ulf war in Brüssel"
"LdN019 Kein Nizza, Brexit, Ulf in Brüssel, Teilhabegesetz & News","Hallo zusammen!

Wir mussten diese Sendung schon am Donnerstag aufnehmen, konnten daher nicht auf den Anschlag in Nizza eingehen. Dazu dann mehr in den nächsten Woche.","https://lagedernation.org/2016/07/15/ldn019-kein-nizza-brexit-ulf-in-bruessel-teilhabegesetz-news/","Fri, 15 Jul 2016 15:03:59 +0000","01:30:27","00:06:25.547","Brexit: Ulf der ""Cybercrime-Experte"""
"LdN019 Kein Nizza, Brexit, Ulf in Brüssel, Teilhabegesetz & News","Hallo zusammen!

Wir mussten diese Sendung schon am Donnerstag aufnehmen, konnten daher nicht auf den Anschlag in Nizza eingehen. Dazu dann mehr in den nächsten Woche.","https://lagedernation.org/2016/07/15/ldn019-kein-nizza-brexit-ulf-in-bruessel-teilhabegesetz-news/","Fri, 15 Jul 2016 15:03:59 +0000","01:30:27","00:06:34.318","Ulf über seinen Richter-Titel"
"LdN019 Kein Nizza, Brexit, Ulf in Brüssel, Teilhabegesetz & News","Hallo zusammen!

Wir mussten diese Sendung schon am Donnerstag aufnehmen, konnten daher nicht auf den Anschlag in Nizza eingehen. Dazu dann mehr in den nächsten Woche.","https://lagedernation.org/2016/07/15/ldn019-kein-nizza-brexit-ulf-in-bruessel-teilhabegesetz-news/","Fri, 15 Jul 2016 15:03:59 +0000","01:30:27","00:08:48.906","Brexit: Ulf berichtet über Stimmung in Brüssel"
"LdN019 Kein Nizza, Brexit, Ulf in Brüssel, Teilhabegesetz & News","Hallo zusammen!

Wir mussten diese Sendung schon am Donnerstag aufnehmen, konnten daher nicht auf den Anschlag in Nizza eingehen. Dazu dann mehr in den nächsten Woche.","https://lagedernation.org/2016/07/15/ldn019-kein-nizza-brexit-ulf-in-bruessel-teilhabegesetz-news/","Fri, 15 Jul 2016 15:03:59 +0000","01:30:27","00:13:23.864","Immobilienkredit-Richtlinie: EU gut, Deutschland bäh"
"LdN019 Kein Nizza, Brexit, Ulf in Brüssel, Teilhabegesetz & News","Hallo zusammen!

Wir mussten diese Sendung schon am Donnerstag aufnehmen, konnten daher nicht auf den Anschlag in Nizza eingehen. Dazu dann mehr in den nächsten Woche.","https://lagedernation.org/2016/07/15/ldn019-kein-nizza-brexit-ulf-in-bruessel-teilhabegesetz-news/","Fri, 15 Jul 2016 15:03:59 +0000","01:30:27","00:19:38.895","LdN: Großspende"
"LdN019 Kein Nizza, Brexit, Ulf in Brüssel, Teilhabegesetz & News","Hallo zusammen!

Wir mussten diese Sendung schon am Donnerstag aufnehmen, konnten daher nicht auf den Anschlag in Nizza eingehen. Dazu dann mehr in den nächsten Woche.","https://lagedernation.org/2016/07/15/ldn019-kein-nizza-brexit-ulf-in-bruessel-teilhabegesetz-news/","Fri, 15 Jul 2016 15:03:59 +0000","01:30:27","00:22:22.090","LdN: Tickets für ""Lage Live"""
"LdN019 Kein Nizza, Brexit, Ulf in Brüssel, Teilhabegesetz & News","Hallo zusammen!

Wir mussten diese Sendung schon am Donnerstag aufnehmen, konnten daher nicht auf den Anschlag in Nizza eingehen. Dazu dann mehr in den nächsten Woche.","https://lagedernation.org/2016/07/15/ldn019-kein-nizza-brexit-ulf-in-bruessel-teilhabegesetz-news/","Fri, 15 Jul 2016 15:03:59 +0000","01:30:27","00:23:46.629","Bundesteilhabegesetz"
"LdN019 Kein Nizza, Brexit, Ulf in Brüssel, Teilhabegesetz & News","Hallo zusammen!

Wir mussten diese Sendung schon am Donnerstag aufnehmen, konnten daher nicht auf den Anschlag in Nizza eingehen. Dazu dann mehr in den nächsten Woche.","https://lagedernation.org/2016/07/15/ldn019-kein-nizza-brexit-ulf-in-bruessel-teilhabegesetz-news/","Fri, 15 Jul 2016 15:03:59 +0000","01:30:27","00:24:40.404","Bundesteilhabegesetz: Interview mit Raul Krauthausen"
"LdN019 Kein Nizza, Brexit, Ulf in Brüssel, Teilhabegesetz & News","Hallo zusammen!

Wir mussten diese Sendung schon am Donnerstag aufnehmen, konnten daher nicht auf den Anschlag in Nizza eingehen. Dazu dann mehr in den nächsten Woche.","https://lagedernation.org/2016/07/15/ldn019-kein-nizza-brexit-ulf-in-bruessel-teilhabegesetz-news/","Fri, 15 Jul 2016 15:03:59 +0000","01:30:27","00:49:13.746","Bundesteilhabegesetz: Wie ist Eure Meinung?"
"LdN019 Kein Nizza, Brexit, Ulf in Brüssel, Teilhabegesetz & News","Hallo zusammen!

Wir mussten diese Sendung schon am Donnerstag aufnehmen, konnten daher nicht auf den Anschlag in Nizza eingehen. Dazu dann mehr in den nächsten Woche.","https://lagedernation.org/2016/07/15/ldn019-kein-nizza-brexit-ulf-in-bruessel-teilhabegesetz-news/","Fri, 15 Jul 2016 15:03:59 +0000","01:30:27","00:52:10.123","Mircosoft: US-Gericht verbietet Zugriff auf Daten in Europa"
"LdN019 Kein Nizza, Brexit, Ulf in Brüssel, Teilhabegesetz & News","Hallo zusammen!

Wir mussten diese Sendung schon am Donnerstag aufnehmen, konnten daher nicht auf den Anschlag in Nizza eingehen. Dazu dann mehr in den nächsten Woche.","https://lagedernation.org/2016/07/15/ldn019-kein-nizza-brexit-ulf-in-bruessel-teilhabegesetz-news/","Fri, 15 Jul 2016 15:03:59 +0000","01:30:27","01:02:28.681","EM2016 - Nationale Stereotype in der Berichterstattung"
"LdN019 Kein Nizza, Brexit, Ulf in Brüssel, Teilhabegesetz & News","Hallo zusammen!

Wir mussten diese Sendung schon am Donnerstag aufnehmen, konnten daher nicht auf den Anschlag in Nizza eingehen. Dazu dann mehr in den nächsten Woche.","https://lagedernation.org/2016/07/15/ldn019-kein-nizza-brexit-ulf-in-bruessel-teilhabegesetz-news/","Fri, 15 Jul 2016 15:03:59 +0000","01:30:27","01:07:31.936","Nachrichten: Maas will Stalking-Paragraf verschärfen"
"LdN019 Kein Nizza, Brexit, Ulf in Brüssel, Teilhabegesetz & News","Hallo zusammen!

Wir mussten diese Sendung schon am Donnerstag aufnehmen, konnten daher nicht auf den Anschlag in Nizza eingehen. Dazu dann mehr in den nächsten Woche.","https://lagedernation.org/2016/07/15/ldn019-kein-nizza-brexit-ulf-in-bruessel-teilhabegesetz-news/","Fri, 15 Jul 2016 15:03:59 +0000","01:30:27","01:14:53.648","Nachrichten: 60 Wohnungen wegen Online-Hass durchsucht"
